reg;region_name;cl_age90;jour;hosp;rea;rad;dc
1;Guadeloupe;69;04/05/2020;6;3;17;2
1;Guadeloupe;79;04/05/2020;4;2;12;7
1;Guadeloupe;89;04/05/2020;4;1;13;4
1;Guadeloupe;90;04/05/2020;0;0;0;1
1;Guadeloupe;0;05/05/2020;16;5;71;18
1;Guadeloupe;9;05/05/2020;0;0;0;0
1;Guadeloupe;19;05/05/2020;0;0;2;0
1;Guadeloupe;29;05/05/2020;0;0;1;0
1;Guadeloupe;39;05/05/2020;1;0;3;0
1;Guadeloupe;49;05/05/2020;0;0;5;0
1;Guadeloupe;59;05/05/2020;1;0;18;3
1;Guadeloupe;69;05/05/2020;5;2;17;3
1;Guadeloupe;79;05/05/2020;4;2;12;7
1;Guadeloupe;89;05/05/2020;5;1;12;4
1;Guadeloupe;90;05/05/2020;0;0;0;1
1;Guadeloupe;0;06/05/2020;16;5;71;18
1;Guadeloupe;9;06/05/2020;0;0;0;0
1;Guadeloupe;19;06/05/2020;0;0;2;0
1;Guadeloupe;29;06/05/2020;0;0;1;0
1;Guadeloupe;39;06/05/2020;1;0;3;0
1;Guadeloupe;49;06/05/2020;0;0;5;0
1;Guadeloupe;59;06/05/2020;1;0;18;3
1;Guadeloupe;69;06/05/2020;5;2;17;3
1;Guadeloupe;79;06/05/2020;4;2;12;7
1;Guadeloupe;89;06/05/2020;5;1;12;4
1;Guadeloupe;90;06/05/2020;0;0;0;1
1;Guadeloupe;0;07/05/2020;15;5;72;18
1;Guadeloupe;9;07/05/2020;0;0;0;0
1;Guadeloupe;19;07/05/2020;0;0;2;0
1;Guadeloupe;29;07/05/2020;0;0;1;0
1;Guadeloupe;39;07/05/2020;1;0;3;0
1;Guadeloupe;49;07/05/2020;0;0;5;0
1;Guadeloupe;59;07/05/2020;1;0;18;3
1;Guadeloupe;69;07/05/2020;4;2;18;3
1;Guadeloupe;79;07/05/2020;4;2;12;7
1;Guadeloupe;89;07/05/2020;5;1;12;4
1;Guadeloupe;90;07/05/2020;0;0;0;1
1;Guadeloupe;0;08/05/2020;14;4;72;19
1;Guadeloupe;9;08/05/2020;0;0;0;0
1;Guadeloupe;19;08/05/2020;0;0;2;0
1;Guadeloupe;29;08/05/2020;0;0;1;0
1;Guadeloupe;39;08/05/2020;1;0;3;0
1;Guadeloupe;49;08/05/2020;0;0;5;0
1;Guadeloupe;59;08/05/2020;1;0;18;3
1;Guadeloupe;69;08/05/2020;4;2;18;3
1;Guadeloupe;79;08/05/2020;3;1;12;8
1;Guadeloupe;89;08/05/2020;5;1;12;4
1;Guadeloupe;90;08/05/2020;0;0;0;1
1;Guadeloupe;0;09/05/2020;14;4;72;19
1;Guadeloupe;9;09/05/2020;0;0;0;0
1;Guadeloupe;19;09/05/2020;0;0;2;0
1;Guadeloupe;29;09/05/2020;0;0;1;0
1;Guadeloupe;39;09/05/2020;1;0;3;0
1;Guadeloupe;49;09/05/2020;0;0;5;0
1;Guadeloupe;59;09/05/2020;1;0;18;3
1;Guadeloupe;69;09/05/2020;4;2;18;3
1;Guadeloupe;79;09/05/2020;3;1;12;8
1;Guadeloupe;89;09/05/2020;5;1;12;4
1;Guadeloupe;90;09/05/2020;0;0;0;1
1;Guadeloupe;0;10/05/2020;14;4;72;19
1;Guadeloupe;9;10/05/2020;0;0;0;0
1;Guadeloupe;19;10/05/2020;0;0;2;0
1;Guadeloupe;29;10/05/2020;0;0;1;0
1;Guadeloupe;39;10/05/2020;1;0;3;0
1;Guadeloupe;49;10/05/2020;0;0;5;0
1;Guadeloupe;59;10/05/2020;1;0;18;3
1;Guadeloupe;69;10/05/2020;4;2;18;3
1;Guadeloupe;79;10/05/2020;3;1;12;8
1;Guadeloupe;89;10/05/2020;5;1;12;4
1;Guadeloupe;90;10/05/2020;0;0;0;1
1;Guadeloupe;0;11/05/2020;14;4;72;19
1;Guadeloupe;9;11/05/2020;0;0;0;0
1;Guadeloupe;19;11/05/2020;0;0;2;0
1;Guadeloupe;29;11/05/2020;0;0;1;0
1;Guadeloupe;39;11/05/2020;1;0;3;0
1;Guadeloupe;49;11/05/2020;0;0;5;0
1;Guadeloupe;59;11/05/2020;1;0;18;3
1;Guadeloupe;69;11/05/2020;4;2;18;3
1;Guadeloupe;79;11/05/2020;3;1;12;8
1;Guadeloupe;89;11/05/2020;5;1;12;4
1;Guadeloupe;90;11/05/2020;0;0;0;1
1;Guadeloupe;0;12/05/2020;14;4;72;19
1;Guadeloupe;9;12/05/2020;0;0;0;0
1;Guadeloupe;19;12/05/2020;0;0;2;0
1;Guadeloupe;29;12/05/2020;0;0;1;0
1;Guadeloupe;39;12/05/2020;1;0;3;0
1;Guadeloupe;49;12/05/2020;0;0;5;0
1;Guadeloupe;59;12/05/2020;1;0;18;3
1;Guadeloupe;69;12/05/2020;4;2;18;3
1;Guadeloupe;79;12/05/2020;3;1;12;8
1;Guadeloupe;89;12/05/2020;5;1;12;4
1;Guadeloupe;90;12/05/2020;0;0;0;1
1;Guadeloupe;0;13/05/2020;14;4;72;19
1;Guadeloupe;9;13/05/2020;0;0;0;0
1;Guadeloupe;19;13/05/2020;0;0;2;0
1;Guadeloupe;29;13/05/2020;0;0;1;0
1;Guadeloupe;39;13/05/2020;1;0;3;0
1;Guadeloupe;49;13/05/2020;0;0;5;0
1;Guadeloupe;59;13/05/2020;1;0;18;3
1;Guadeloupe;69;13/05/2020;4;2;18;3
1;Guadeloupe;79;13/05/2020;3;1;12;8
1;Guadeloupe;89;13/05/2020;5;1;12;4
1;Guadeloupe;90;13/05/2020;0;0;0;1
1;Guadeloupe;0;14/05/2020;14;4;72;19
1;Guadeloupe;9;14/05/2020;0;0;0;0
1;Guadeloupe;19;14/05/2020;0;0;2;0
1;Guadeloupe;29;14/05/2020;0;0;1;0
1;Guadeloupe;39;14/05/2020;1;0;3;0
1;Guadeloupe;49;14/05/2020;0;0;5;0
1;Guadeloupe;59;14/05/2020;1;0;18;3
1;Guadeloupe;69;14/05/2020;4;2;18;3
1;Guadeloupe;79;14/05/2020;3;1;12;8
1;Guadeloupe;89;14/05/2020;5;1;12;4
1;Guadeloupe;90;14/05/2020;0;0;0;1
1;Guadeloupe;0;15/05/2020;14;4;72;19
1;Guadeloupe;9;15/05/2020;0;0;0;0
1;Guadeloupe;19;15/05/2020;0;0;2;0
1;Guadeloupe;29;15/05/2020;0;0;1;0
1;Guadeloupe;39;15/05/2020;1;0;3;0
1;Guadeloupe;49;15/05/2020;0;0;5;0
1;Guadeloupe;59;15/05/2020;1;0;18;3
1;Guadeloupe;69;15/05/2020;4;2;18;3
1;Guadeloupe;79;15/05/2020;3;1;12;8
1;Guadeloupe;89;15/05/2020;5;1;12;4
1;Guadeloupe;90;15/05/2020;0;0;0;1
1;Guadeloupe;0;16/05/2020;14;3;72;19
1;Guadeloupe;9;16/05/2020;0;0;0;0
1;Guadeloupe;19;16/05/2020;0;0;2;0
1;Guadeloupe;29;16/05/2020;0;0;1;0
1;Guadeloupe;39;16/05/2020;1;0;3;0
1;Guadeloupe;49;16/05/2020;0;0;5;0
1;Guadeloupe;59;16/05/2020;1;0;18;3
1;Guadeloupe;69;16/05/2020;4;2;18;3
1;Guadeloupe;79;16/05/2020;3;0;12;8
1;Guadeloupe;89;16/05/2020;5;1;12;4
1;Guadeloupe;90;16/05/2020;0;0;0;1
1;Guadeloupe;0;17/05/2020;14;3;72;19
1;Guadeloupe;9;17/05/2020;0;0;0;0
1;Guadeloupe;19;17/05/2020;0;0;2;0
1;Guadeloupe;29;17/05/2020;0;0;1;0
1;Guadeloupe;39;17/05/2020;1;0;3;0
1;Guadeloupe;49;17/05/2020;0;0;5;0
1;Guadeloupe;59;17/05/2020;1;0;18;3
1;Guadeloupe;69;17/05/2020;4;2;18;3
1;Guadeloupe;79;17/05/2020;3;0;12;8
1;Guadeloupe;89;17/05/2020;5;1;12;4
1;Guadeloupe;90;17/05/2020;0;0;0;1
1;Guadeloupe;0;18/05/2020;14;3;72;19
1;Guadeloupe;9;18/05/2020;0;0;0;0
1;Guadeloupe;19;18/05/2020;0;0;2;0
1;Guadeloupe;29;18/05/2020;0;0;1;0
1;Guadeloupe;39;18/05/2020;1;0;3;0
1;Guadeloupe;49;18/05/2020;0;0;5;0
1;Guadeloupe;59;18/05/2020;1;0;18;3
1;Guadeloupe;69;18/05/2020;4;2;18;3
1;Guadeloupe;79;18/05/2020;3;0;12;8
1;Guadeloupe;89;18/05/2020;5;1;12;4
1;Guadeloupe;90;18/05/2020;0;0;0;1
1;Guadeloupe;0;19/05/2020;14;3;72;16
1;Guadeloupe;9;19/05/2020;0;0;0;0
1;Guadeloupe;19;19/05/2020;0;0;2;0
1;Guadeloupe;29;19/05/2020;0;0;1;0
1;Guadeloupe;39;19/05/2020;1;0;3;0
1;Guadeloupe;49;19/05/2020;0;0;5;0
1;Guadeloupe;59;19/05/2020;1;0;18;2
1;Guadeloupe;69;19/05/2020;4;2;18;3
1;Guadeloupe;79;19/05/2020;3;0;12;7
1;Guadeloupe;89;19/05/2020;5;1;12;4
1;Guadeloupe;90;19/05/2020;0;0;0;0
1;Guadeloupe;0;20/05/2020;13;3;73;16
1;Guadeloupe;9;20/05/2020;0;0;0;0
1;Guadeloupe;19;20/05/2020;0;0;2;0
1;Guadeloupe;29;20/05/2020;0;0;1;0
1;Guadeloupe;39;20/05/2020;0;0;4;0
1;Guadeloupe;49;20/05/2020;0;0;5;0
1;Guadeloupe;59;20/05/2020;1;0;18;2
1;Guadeloupe;69;20/05/2020;4;2;18;3
1;Guadeloupe;79;20/05/2020;3;0;12;7
1;Guadeloupe;89;20/05/2020;5;1;12;4
1;Guadeloupe;90;20/05/2020;0;0;0;0
1;Guadeloupe;0;21/05/2020;13;2;73;16
1;Guadeloupe;9;21/05/2020;0;0;0;0
1;Guadeloupe;19;21/05/2020;0;0;2;0
1;Guadeloupe;29;21/05/2020;0;0;1;0
1;Guadeloupe;39;21/05/2020;0;0;4;0
1;Guadeloupe;49;21/05/2020;0;0;5;0
1;Guadeloupe;59;21/05/2020;1;0;18;2
1;Guadeloupe;69;21/05/2020;4;1;18;3
1;Guadeloupe;79;21/05/2020;3;0;12;7
1;Guadeloupe;89;21/05/2020;5;1;12;4
1;Guadeloupe;90;21/05/2020;0;0;0;0
1;Guadeloupe;0;22/05/2020;13;2;73;16
1;Guadeloupe;9;22/05/2020;0;0;0;0
1;Guadeloupe;19;22/05/2020;0;0;2;0
1;Guadeloupe;29;22/05/2020;0;0;1;0
1;Guadeloupe;39;22/05/2020;0;0;4;0
1;Guadeloupe;49;22/05/2020;0;0;5;0
1;Guadeloupe;59;22/05/2020;1;0;18;2
1;Guadeloupe;69;22/05/2020;4;1;18;3
1;Guadeloupe;79;22/05/2020;3;0;12;7
1;Guadeloupe;89;22/05/2020;5;1;12;4
1;Guadeloupe;90;22/05/2020;0;0;0;0
1;Guadeloupe;0;23/05/2020;13;2;73;16
1;Guadeloupe;9;23/05/2020;0;0;0;0
1;Guadeloupe;19;23/05/2020;0;0;2;0
1;Guadeloupe;29;23/05/2020;0;0;1;0
1;Guadeloupe;39;23/05/2020;0;0;4;0
1;Guadeloupe;49;23/05/2020;0;0;5;0
1;Guadeloupe;59;23/05/2020;1;0;18;2
1;Guadeloupe;69;23/05/2020;4;1;18;3
1;Guadeloupe;79;23/05/2020;3;0;12;7
1;Guadeloupe;89;23/05/2020;5;1;12;4
1;Guadeloupe;90;23/05/2020;0;0;0;0
1;Guadeloupe;0;24/05/2020;13;2;73;16
1;Guadeloupe;9;24/05/2020;0;0;0;0
1;Guadeloupe;19;24/05/2020;0;0;2;0
1;Guadeloupe;29;24/05/2020;0;0;1;0
1;Guadeloupe;39;24/05/2020;0;0;4;0
1;Guadeloupe;49;24/05/2020;0;0;5;0
1;Guadeloupe;59;24/05/2020;1;0;18;2
1;Guadeloupe;69;24/05/2020;4;1;18;3
1;Guadeloupe;79;24/05/2020;3;0;12;7
1;Guadeloupe;89;24/05/2020;5;1;12;4
1;Guadeloupe;90;24/05/2020;0;0;0;0
1;Guadeloupe;0;25/05/2020;13;2;73;17
1;Guadeloupe;9;25/05/2020;0;0;0;0
1;Guadeloupe;19;25/05/2020;0;0;2;0
1;Guadeloupe;29;25/05/2020;0;0;1;0
1;Guadeloupe;39;25/05/2020;0;0;4;0
1;Guadeloupe;49;25/05/2020;1;1;5;0
1;Guadeloupe;59;25/05/2020;1;0;18;2
1;Guadeloupe;69;25/05/2020;4;1;18;3
1;Guadeloupe;79;25/05/2020;3;0;12;7
1;Guadeloupe;89;25/05/2020;4;0;12;5
1;Guadeloupe;90;25/05/2020;0;0;0;0
1;Guadeloupe;0;26/05/2020;13;2;73;17
1;Guadeloupe;9;26/05/2020;0;0;0;0
1;Guadeloupe;19;26/05/2020;0;0;2;0
1;Guadeloupe;29;26/05/2020;0;0;1;0
1;Guadeloupe;39;26/05/2020;0;0;4;0
1;Guadeloupe;49;26/05/2020;1;1;5;0
1;Guadeloupe;59;26/05/2020;1;0;18;2
1;Guadeloupe;69;26/05/2020;4;1;18;3
1;Guadeloupe;79;26/05/2020;3;0;12;7
1;Guadeloupe;89;26/05/2020;4;0;12;5
1;Guadeloupe;90;26/05/2020;0;0;0;0
1;Guadeloupe;0;27/05/2020;13;1;73;17
1;Guadeloupe;9;27/05/2020;0;0;0;0
1;Guadeloupe;19;27/05/2020;0;0;2;0
1;Guadeloupe;29;27/05/2020;0;0;1;0
1;Guadeloupe;39;27/05/2020;0;0;4;0
1;Guadeloupe;49;27/05/2020;1;0;5;0
1;Guadeloupe;59;27/05/2020;1;0;18;2
1;Guadeloupe;69;27/05/2020;4;1;18;3
1;Guadeloupe;79;27/05/2020;3;0;12;7
1;Guadeloupe;89;27/05/2020;4;0;12;5
1;Guadeloupe;90;27/05/2020;0;0;0;0
1;Guadeloupe;0;28/05/2020;13;1;73;17
1;Guadeloupe;9;28/05/2020;0;0;0;0
1;Guadeloupe;19;28/05/2020;0;0;2;0
1;Guadeloupe;29;28/05/2020;0;0;1;0
1;Guadeloupe;39;28/05/2020;0;0;4;0
1;Guadeloupe;49;28/05/2020;1;0;5;0
1;Guadeloupe;59;28/05/2020;1;0;18;2
1;Guadeloupe;69;28/05/2020;4;1;18;3
1;Guadeloupe;79;28/05/2020;3;0;12;7
1;Guadeloupe;89;28/05/2020;4;0;12;5
1;Guadeloupe;90;28/05/2020;0;0;0;0
1;Guadeloupe;0;29/05/2020;13;1;73;17
1;Guadeloupe;9;29/05/2020;0;0;0;0
1;Guadeloupe;19;29/05/2020;0;0;2;0
1;Guadeloupe;29;29/05/2020;0;0;1;0
1;Guadeloupe;39;29/05/2020;0;0;4;0
1;Guadeloupe;49;29/05/2020;1;0;5;0
1;Guadeloupe;59;29/05/2020;1;0;18;2
1;Guadeloupe;69;29/05/2020;4;1;18;3
1;Guadeloupe;79;29/05/2020;3;0;12;7
1;Guadeloupe;89;29/05/2020;4;0;12;5
1;Guadeloupe;90;29/05/2020;0;0;0;0
1;Guadeloupe;0;30/05/2020;13;1;73;17
1;Guadeloupe;9;30/05/2020;0;0;0;0
1;Guadeloupe;19;30/05/2020;0;0;2;0
1;Guadeloupe;29;30/05/2020;0;0;1;0
1;Guadeloupe;39;30/05/2020;0;0;4;0
1;Guadeloupe;49;30/05/2020;1;0;5;0
1;Guadeloupe;59;30/05/2020;1;0;18;2
1;Guadeloupe;69;30/05/2020;4;1;18;3
1;Guadeloupe;79;30/05/2020;3;0;12;7
1;Guadeloupe;89;30/05/2020;4;0;12;5
1;Guadeloupe;90;30/05/2020;0;0;0;0
1;Guadeloupe;0;31/05/2020;13;1;73;16
1;Guadeloupe;9;31/05/2020;0;0;0;0
1;Guadeloupe;19;31/05/2020;0;0;2;0
1;Guadeloupe;29;31/05/2020;0;0;1;0
1;Guadeloupe;39;31/05/2020;0;0;4;0
1;Guadeloupe;49;31/05/2020;1;0;5;0
1;Guadeloupe;59;31/05/2020;1;0;18;1
1;Guadeloupe;69;31/05/2020;4;1;18;3
1;Guadeloupe;79;31/05/2020;3;0;12;7
1;Guadeloupe;89;31/05/2020;4;0;12;5
1;Guadeloupe;90;31/05/2020;0;0;0;0
1;Guadeloupe;0;01/06/2020;13;1;73;16
1;Guadeloupe;9;01/06/2020;0;0;0;0
1;Guadeloupe;19;01/06/2020;0;0;2;0
1;Guadeloupe;29;01/06/2020;0;0;1;0
1;Guadeloupe;39;01/06/2020;0;0;4;0
1;Guadeloupe;49;01/06/2020;1;0;5;0
1;Guadeloupe;59;01/06/2020;1;0;18;1
1;Guadeloupe;69;01/06/2020;4;1;18;3
1;Guadeloupe;79;01/06/2020;3;0;12;7
1;Guadeloupe;89;01/06/2020;4;0;12;5
1;Guadeloupe;90;01/06/2020;0;0;0;0
1;Guadeloupe;0;02/06/2020;13;1;73;16
1;Guadeloupe;9;02/06/2020;0;0;0;0
1;Guadeloupe;19;02/06/2020;0;0;2;0
1;Guadeloupe;29;02/06/2020;0;0;1;0
1;Guadeloupe;39;02/06/2020;0;0;4;0
1;Guadeloupe;49;02/06/2020;1;0;5;0
1;Guadeloupe;59;02/06/2020;1;0;18;1
1;Guadeloupe;69;02/06/2020;4;1;18;3
1;Guadeloupe;79;02/06/2020;3;0;12;7
1;Guadeloupe;89;02/06/2020;4;0;12;5
1;Guadeloupe;90;02/06/2020;0;0;0;0
1;Guadeloupe;0;03/06/2020;13;1;73;16
1;Guadeloupe;9;03/06/2020;0;0;0;0
1;Guadeloupe;19;03/06/2020;0;0;2;0
1;Guadeloupe;29;03/06/2020;0;0;1;0
1;Guadeloupe;39;03/06/2020;0;0;4;0
1;Guadeloupe;49;03/06/2020;1;0;5;0
1;Guadeloupe;59;03/06/2020;1;0;18;1
1;Guadeloupe;69;03/06/2020;4;1;18;3
1;Guadeloupe;79;03/06/2020;3;0;12;7
1;Guadeloupe;89;03/06/2020;4;0;12;5
1;Guadeloupe;90;03/06/2020;0;0;0;0
1;Guadeloupe;0;04/06/2020;12;0;74;16
1;Guadeloupe;9;04/06/2020;0;0;0;0
1;Guadeloupe;19;04/06/2020;0;0;2;0
1;Guadeloupe;29;04/06/2020;0;0;1;0
1;Guadeloupe;39;04/06/2020;0;0;4;0
1;Guadeloupe;49;04/06/2020;1;0;5;0
1;Guadeloupe;59;04/06/2020;1;0;18;1
1;Guadeloupe;69;04/06/2020;4;0;18;3
1;Guadeloupe;79;04/06/2020;3;0;12;7
1;Guadeloupe;89;04/06/2020;3;0;13;5
1;Guadeloupe;90;04/06/2020;0;0;0;0
1;Guadeloupe;0;05/06/2020;12;0;74;16
1;Guadeloupe;9;05/06/2020;0;0;0;0
1;Guadeloupe;19;05/06/2020;0;0;2;0
1;Guadeloupe;29;05/06/2020;0;0;1;0
1;Guadeloupe;39;05/06/2020;0;0;4;0
1;Guadeloupe;49;05/06/2020;1;0;5;0
1;Guadeloupe;59;05/06/2020;1;0;18;1
1;Guadeloupe;69;05/06/2020;4;0;18;3
1;Guadeloupe;79;05/06/2020;3;0;12;7
1;Guadeloupe;89;05/06/2020;3;0;13;5
1;Guadeloupe;90;05/06/2020;0;0;0;0
1;Guadeloupe;0;06/06/2020;12;0;74;16
1;Guadeloupe;9;06/06/2020;0;0;0;0
1;Guadeloupe;19;06/06/2020;0;0;2;0
1;Guadeloupe;29;06/06/2020;0;0;1;0
1;Guadeloupe;39;06/06/2020;0;0;4;0
1;Guadeloupe;49;06/06/2020;1;0;5;0
1;Guadeloupe;59;06/06/2020;1;0;18;1
1;Guadeloupe;69;06/06/2020;4;0;18;3
1;Guadeloupe;79;06/06/2020;3;0;12;7
1;Guadeloupe;89;06/06/2020;3;0;13;5
1;Guadeloupe;90;06/06/2020;0;0;0;0
1;Guadeloupe;0;07/06/2020;12;0;74;16
1;Guadeloupe;9;07/06/2020;0;0;0;0
1;Guadeloupe;19;07/06/2020;0;0;2;0
1;Guadeloupe;29;07/06/2020;0;0;1;0
1;Guadeloupe;39;07/06/2020;0;0;4;0
1;Guadeloupe;49;07/06/2020;1;0;5;0
1;Guadeloupe;59;07/06/2020;1;0;18;1
1;Guadeloupe;69;07/06/2020;4;0;18;3
1;Guadeloupe;79;07/06/2020;3;0;12;7
1;Guadeloupe;89;07/06/2020;3;0;13;5
1;Guadeloupe;90;07/06/2020;0;0;0;0
1;Guadeloupe;0;08/06/2020;12;0;74;16
1;Guadeloupe;9;08/06/2020;0;0;0;0
1;Guadeloupe;19;08/06/2020;0;0;2;0
1;Guadeloupe;29;08/06/2020;0;0;1;0
1;Guadeloupe;39;08/06/2020;0;0;4;0
1;Guadeloupe;49;08/06/2020;1;0;5;0
1;Guadeloupe;59;08/06/2020;1;0;18;1
1;Guadeloupe;69;08/06/2020;4;0;18;3
1;Guadeloupe;79;08/06/2020;3;0;12;7
1;Guadeloupe;89;08/06/2020;3;0;13;5
1;Guadeloupe;90;08/06/2020;0;0;0;0
1;Guadeloupe;0;09/06/2020;12;0;74;16
1;Guadeloupe;9;09/06/2020;0;0;0;0
1;Guadeloupe;19;09/06/2020;0;0;2;0
1;Guadeloupe;29;09/06/2020;0;0;1;0
1;Guadeloupe;39;09/06/2020;0;0;4;0
1;Guadeloupe;49;09/06/2020;1;0;5;0
1;Guadeloupe;59;09/06/2020;1;0;18;1
1;Guadeloupe;69;09/06/2020;4;0;18;3
1;Guadeloupe;79;09/06/2020;3;0;12;7
1;Guadeloupe;89;09/06/2020;3;0;13;5
1;Guadeloupe;90;09/06/2020;0;0;0;0
1;Guadeloupe;0;10/06/2020;12;0;74;16
1;Guadeloupe;9;10/06/2020;0;0;0;0
1;Guadeloupe;19;10/06/2020;0;0;2;0
1;Guadeloupe;29;10/06/2020;0;0;1;0
1;Guadeloupe;39;10/06/2020;0;0;4;0
1;Guadeloupe;49;10/06/2020;1;0;5;0
1;Guadeloupe;59;10/06/2020;1;0;18;1
1;Guadeloupe;69;10/06/2020;4;0;18;3
1;Guadeloupe;79;10/06/2020;3;0;12;7
1;Guadeloupe;89;10/06/2020;3;0;13;5
1;Guadeloupe;90;10/06/2020;0;0;0;0
1;Guadeloupe;0;11/06/2020;12;0;74;16
1;Guadeloupe;9;11/06/2020;0;0;0;0
1;Guadeloupe;19;11/06/2020;0;0;2;0
1;Guadeloupe;29;11/06/2020;0;0;1;0
1;Guadeloupe;39;11/06/2020;0;0;4;0
1;Guadeloupe;49;11/06/2020;1;0;5;0
1;Guadeloupe;59;11/06/2020;1;0;18;1
1;Guadeloupe;69;11/06/2020;4;0;18;3
1;Guadeloupe;79;11/06/2020;3;0;12;7
1;Guadeloupe;89;11/06/2020;3;0;13;5
1;Guadeloupe;90;11/06/2020;0;0;0;0
1;Guadeloupe;0;12/06/2020;12;0;74;16
1;Guadeloupe;9;12/06/2020;0;0;0;0
1;Guadeloupe;19;12/06/2020;0;0;2;0
1;Guadeloupe;29;12/06/2020;0;0;1;0
1;Guadeloupe;39;12/06/2020;0;0;4;0
1;Guadeloupe;49;12/06/2020;1;0;5;0
1;Guadeloupe;59;12/06/2020;1;0;18;1
1;Guadeloupe;69;12/06/2020;4;0;18;3
1;Guadeloupe;79;12/06/2020;3;0;12;7
1;Guadeloupe;89;12/06/2020;3;0;13;5
1;Guadeloupe;90;12/06/2020;0;0;0;0
1;Guadeloupe;0;13/06/2020;12;0;74;16
1;Guadeloupe;9;13/06/2020;0;0;0;0
1;Guadeloupe;19;13/06/2020;0;0;2;0
1;Guadeloupe;29;13/06/2020;0;0;1;0
1;Guadeloupe;39;13/06/2020;0;0;4;0
1;Guadeloupe;49;13/06/2020;1;0;5;0
1;Guadeloupe;59;13/06/2020;1;0;18;1
1;Guadeloupe;69;13/06/2020;4;0;18;3
1;Guadeloupe;79;13/06/2020;3;0;12;7
1;Guadeloupe;89;13/06/2020;3;0;13;5
1;Guadeloupe;90;13/06/2020;0;0;0;0
1;Guadeloupe;0;14/06/2020;12;0;74;16
1;Guadeloupe;9;14/06/2020;0;0;0;0
1;Guadeloupe;19;14/06/2020;0;0;2;0
1;Guadeloupe;29;14/06/2020;0;0;1;0
1;Guadeloupe;39;14/06/2020;0;0;4;0
1;Guadeloupe;49;14/06/2020;1;0;5;0
1;Guadeloupe;59;14/06/2020;1;0;18;1
1;Guadeloupe;69;14/06/2020;4;0;18;3
1;Guadeloupe;79;14/06/2020;3;0;12;7
1;Guadeloupe;89;14/06/2020;3;0;13;5
1;Guadeloupe;90;14/06/2020;0;0;0;0
1;Guadeloupe;0;15/06/2020;9;0;77;16
1;Guadeloupe;9;15/06/2020;0;0;0;0
1;Guadeloupe;19;15/06/2020;0;0;2;0
1;Guadeloupe;29;15/06/2020;0;0;1;0
1;Guadeloupe;39;15/06/2020;0;0;4;0
1;Guadeloupe;49;15/06/2020;1;0;5;0
1;Guadeloupe;59;15/06/2020;1;0;18;1
1;Guadeloupe;69;15/06/2020;3;0;19;3
1;Guadeloupe;79;15/06/2020;2;0;13;7
1;Guadeloupe;89;15/06/2020;2;0;14;5
1;Guadeloupe;90;15/06/2020;0;0;0;0
2;Martinique;0;18/03/2020;16;5;0;1
2;Martinique;9;18/03/2020;0;0;0;0
2;Martinique;19;18/03/2020;0;0;0;0
2;Martinique;29;18/03/2020;2;1;0;0
2;Martinique;39;18/03/2020;2;0;0;0
2;Martinique;49;18/03/2020;2;1;0;0
2;Martinique;59;18/03/2020;5;0;0;0
2;Martinique;69;18/03/2020;4;3;0;0
2;Martinique;79;18/03/2020;1;0;0;0
2;Martinique;89;18/03/2020;0;0;0;1
2;Martinique;90;18/03/2020;0;0;0;0
2;Martinique;0;19/03/2020;17;5;0;1
2;Martinique;9;19/03/2020;0;0;0;0
2;Martinique;19;19/03/2020;0;0;0;0
2;Martinique;29;19/03/2020;2;1;0;0
2;Martinique;39;19/03/2020;2;0;0;0
2;Martinique;49;19/03/2020;3;1;0;0
2;Martinique;59;19/03/2020;5;0;0;0
2;Martinique;69;19/03/2020;4;3;0;0
2;Martinique;79;19/03/2020;1;0;0;0
2;Martinique;89;19/03/2020;0;0;0;1
2;Martinique;90;19/03/2020;0;0;0;0
2;Martinique;0;20/03/2020;19;5;0;1
2;Martinique;9;20/03/2020;0;0;0;0
2;Martinique;19;20/03/2020;0;0;0;0
2;Martinique;29;20/03/2020;2;1;0;0
2;Martinique;39;20/03/2020;3;0;0;0
2;Martinique;49;20/03/2020;3;1;0;0
2;Martinique;59;20/03/2020;6;0;0;0
2;Martinique;69;20/03/2020;4;3;0;0
2;Martinique;79;20/03/2020;1;0;0;0
2;Martinique;89;20/03/2020;0;0;0;1
2;Martinique;90;20/03/2020;0;0;0;0
2;Martinique;0;21/03/2020;19;5;0;1
2;Martinique;9;21/03/2020;0;0;0;0
2;Martinique;19;21/03/2020;0;0;0;0
2;Martinique;29;21/03/2020;2;1;0;0
2;Martinique;39;21/03/2020;3;0;0;0
2;Martinique;49;21/03/2020;3;1;0;0
2;Martinique;59;21/03/2020;6;0;0;0
2;Martinique;69;21/03/2020;4;3;0;0
2;Martinique;79;21/03/2020;1;0;0;0
2;Martinique;89;21/03/2020;0;0;0;1
2;Martinique;90;21/03/2020;0;0;0;0
2;Martinique;0;22/03/2020;19;5;0;1
2;Martinique;9;22/03/2020;0;0;0;0
2;Martinique;19;22/03/2020;0;0;0;0
2;Martinique;29;22/03/2020;2;1;0;0
2;Martinique;39;22/03/2020;3;0;0;0
2;Martinique;49;22/03/2020;3;1;0;0
2;Martinique;59;22/03/2020;6;0;0;0
2;Martinique;69;22/03/2020;4;3;0;0
2;Martinique;79;22/03/2020;1;0;0;0
2;Martinique;89;22/03/2020;0;0;0;1
2;Martinique;90;22/03/2020;0;0;0;0
2;Martinique;0;23/03/2020;19;5;0;1
2;Martinique;9;23/03/2020;0;0;0;0
